Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Philippines,PHL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,560.618702770781,695.127518891688,715.384615384615,534.545454545455,592.670157068063,287.837837837838,180.808328230251,181.87427312236,219.731989314183,226.739559262808,208.27517447657,198.765432098765,273.463926467322,298.445037409093,243.193997856377,338.413098236776,388.012745112636,380.868141668601,460.699865410498,470.422535211268,403.470302341728,950.233709100907,760.873751857822,886.056484304332,142.917527331352,103.670212765957,152.8446458353,154.604434501463,167.850707688824,170.319698288367,130.673475342865,155.268817204301,165.106569343066,160.512937086314,124.733870144055,139.278767360225,188.134131257614,166.581577880096,198.441843960278,230.662705839499,217.434192219934,171.270271010742,257.573698045167,323.47743883823,288.096919150689,291.785163780291,332.58613204941,755.740346891058,1197.14849000807,7391.17782484575,377.163631499494,228.194691121692,647.399506653491,646.557286306566,893.737141541349,714.988055567306,652.885158256528,366.21123428811,1403.63254077089,634.156607196609,329.546723904379,,
Philippines,PHL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,14.5319322587227,18.096106557377,19.1358024691358,18.2231404958678,23.4854771784232,22.1875,24.8117647058824,31.4088794926004,43.2259574468085,43.0732334047109,44.9827734711456,41.1063829787234,54.4296842105263,59.4185416666667,46.7835051546392,53.74,51.0982352941177,60.5343689320388,65.8269230769231,63.8867635807192,61.2277777777778,65.9541984732824,69.1020912547528,50.0907196969697,53.023738317757,72.1851851851852,89.6171586715867,92.7356617647059,97.7613553113553,107.133576642336,81.614361217423,92.9898804047838,105.012070566388,112.501968134958,113.227436140019,140.744985673352,156.064609450338,122.38247322298,146.266273352999,145.917759237187,156.784711075441,139.340425531915,166.996378269618,171.7595703125,156.532467532468,143.579243452958,159.308128544423,104.973027522936,121.445272727273,151.435471698113,144.86128440367,118.351254480287,155.875039355993,157.343590339893,139.423425760286,169.625186046512,212.598713774597,169.001073345259,195.484381037567,209.167878354204,232.025264758497,,
Philippines,PHL,Agricultural land (sq. km),AG.LND.AGRI.K2,,77130.0,77920.0,78720.0,81520.0,81320.0,81300.0,83050.0,82810.0,82530.0,83100.0,82790.0,84300.0,85960.0,88620.0,91920.0,96740.0,100900.0,101400.0,103940.0,106250.0,106700.0,107400.0,107800.0,108200.0,109100.0,109800.0,110200.0,110600.0,111000.0,111400.0,111570.0,111150.0,110650.0,110150.0,110150.0,111050.0,113350.0,112850.0,112350.0,112340.0,111840.0,111350.0,112400.0,114700.0,113550.0,115800.0,117900.0,120100.0,121000.0,121000.0,122600.0,124300.0,124690.0,124980.0,125270.0,125560.0,125900.0,126130.0,126360.0,126590.0,126830.0,,
Philippines,PHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.859987929994,26.1248575068732,26.3930798632066,27.3318581103735,27.2648025212902,27.2580969623818,27.8448333668611,27.7643666599611,27.6704888352444,27.861597264132,27.7576611010528,28.2639307986321,28.8233913422526,29.7193064824441,30.8280511117819,32.4445785961029,33.8397558439816,34.007445417044,34.8593084482007,35.6340342757487,35.7849548915048,36.0197202937921,36.153871952242,36.2880236106919,36.5898648422041,36.8246302444914,36.9587819029413,37.0929335613911,37.227085219841,37.3612368782909,37.4182513331321,37.2773920917597,37.1097025186974,36.942012945635,36.942012945635,37.2438541771473,38.0152262132341,37.8475366401717,37.6798470671094,37.6764932756481,37.5088037025858,37.3444679209847,37.6966160244156,38.4679880605024,38.082302042459,38.8369051212396,39.5412013281014,40.2790354495757,40.580876681088,40.580876681088,41.1174833148875,41.6876278632995,41.8184257302881,41.9156856826642,42.0129456350404,42.1102055874166,42.224234497099,42.3013717007077,42.3785089043163,42.455646107925,42.5361371029949,,
Philippines,PHL,Arable land (hectares),AG.LND.ARBL.HA,,4901000.0,4880000.0,4860000.0,4840000.0,4820000.0,4800000.0,4760000.0,4730000.0,4700000.0,4670000.0,4644000.0,4700000.0,4750000.0,4800000.0,4850000.0,5000000.0,5100000.0,5150000.0,5200000.0,5228000.0,5220000.0,5240000.0,5260000.0,5280000.0,5350000.0,5400000.0,5420000.0,5440000.0,5460000.0,5480000.0,5487000.0,5435000.0,5385000.0,5335000.0,5285000.0,5235000.0,5185000.0,5135000.0,5085000.0,5034000.0,4984000.0,4935000.0,4970000.0,5120000.0,5005000.0,5155000.0,5290000.0,5450000.0,5500000.0,5300000.0,5450000.0,5580000.0,5590000.0,5590000.0,5590000.0,5590000.0,5590000.0,5590000.0,5590000.0,5590000.0,5590000.0,,
Philippines,PHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.167027856027236,0.161664460178681,0.156553448136404,0.151645120840169,0.146926412241738,0.142413165574976,0.13750526224839,0.133070856461194,0.128847714885777,0.124747613140075,0.120869051604266,0.119251570042067,0.117556117702036,0.115974737222991,0.11440181308711,0.115010292271055,0.114230632722579,0.112223078386251,0.110276422273191,0.107972924818419,0.105073880827298,0.10286910169871,0.100728298150401,0.0986640015925267,0.0976051882904424,0.0962398073578469,0.0944001302791466,0.0925864103947444,0.0908072721590242,0.089020436980532,0.0870403184175014,0.084206742659314,0.0814880353849045,0.0788614587170315,0.0763171737698581,0.0737895875322745,0.0713020204104749,0.068933652641351,0.0666893432291838,0.0645730470280217,0.0625925528978029,0.0607118813164038,0.0599207861674662,0.060514729066398,0.0580214174962686,0.0586449645789533,0.0590656394217789,0.0597245049950836,0.0591735386779928,0.056003643406839,0.0565717050565544,0.0569200052672426,0.0560681444404067,0.0551689011700061,0.0542553231241768,0.0533014142724558,0.0523709809265543,0.0514880715862147,0.0506428635906656,0.0498257538126261,0.0490866166103772,,
Philippines,PHL,Arable land (% of land area),AG.LND.ARBL.ZS,,16.4319721048749,16.3615637363374,16.2945081472541,16.2274525581707,16.1603969690874,16.093341380004,15.9592302018373,15.8586468182123,15.7580634345873,15.6574800509622,15.5703077851539,15.7580634345873,15.9273044294672,16.097119286361,16.2658885870477,16.7689573062347,17.1043364523594,17.2720260254217,17.4397155984841,17.533621759399,17.506791427709,17.573867256934,17.6409430861589,17.7080189153838,17.9427843176711,18.1104738907335,18.1775497199584,18.2446255491834,18.3117013784083,18.3787772076332,18.402253747862,18.2278565918771,18.0601670188148,17.8924774457524,17.7247878726901,17.5570982996277,17.3894087265654,17.221719153503,17.0540295804407,16.8829862159171,16.7152966428547,16.5509608612536,16.6683435623973,17.1714122815843,16.7857262635409,17.288794982728,17.7415568299963,18.2781634637958,18.4458530368582,17.7750947446088,18.2781634637958,18.7141563537579,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,18.7476942683704,,
Philippines,PHL,Land under cereal production (hectares),AG.LND.CREL.HA,,5195460.0,5110820.0,4985020.0,5122420.0,5215260.0,5254020.0,5551900.0,5588250.0,5615430.0,5625250.0,5796990.0,5549730.0,6257620.0,6651940.0,6871710.0,6890000.0,6775860.0,6830430.0,6851880.0,6707820.0,6811530.0,6403110.0,6414370.0,6449370.0,6913710.0,6966010.0,6938690.0,7137905.0,7186639.0,7138449.0,7017668.0,6531837.0,6434213.0,6661655.0,6454283.0,6691299.0,6571201.0,5526969.0,6642553.0,6548909.0,6552289.0,6441894.0,6416363.0,6653886.0,6512315.0,6730683.0,6921286.0,7121079.0,7216272.0,6853269.0,7081336.0,7284199.0,7309980.0,7351234.0,7218290.0,7040630.0,7364502.0,7311944.0,7168316.0,7272792.0,7369563.0,7330074.0,
Philippines,PHL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,6.70555890833501,7.04083685375176,7.37611479916851,8.38194863541876,8.38194863541876,8.38194863541876,9.05250452625226,9.05250452625226,9.05250452625226,9.38778247166901,9.38778247166901,9.72306041708577,10.0593501659793,10.731412857574,11.7382701143643,12.4090284066137,13.4151658449878,13.4151658449878,14.0859241372371,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,14.7566824294865,15.0920615756112,15.7628198678606,15.7628198678606,15.7628198678606,15.7628198678606,15.7628198678606,15.7628198678606,15.9975852701479,16.2658885870477,16.2658885870477,16.5174229466412,16.7689573062347,16.9701847939095,17.1043364523594,17.7750947446088,17.8086326592212,17.9427843176711,18.0400442700473,18.1373042224234,18.2345641747996,18.3318241271758,18.4458530368582,18.5229902404668,18.6001274440755,18.6772646476842,18.7577556427541,,
Philippines,PHL,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12570.8102114,,,,,,,,,,12445.3683085,,,,,,,,,,,,,,,12170.141244,,,,,,,,
