Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,2021,2022,2023
PRI,Government Effectiveness: Number of Sources,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0
PRI,Government Effectiveness: Percentile Rank,66.6666641235352,66.1904754638672,48.5714302062988,45.7142868041992,43.3333320617676,40.0,39.0476188659668,33.4905662536621,35.8490562438965
PRI,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",47.6190490722656,46.6666679382324,30.4761905670166,22.8571434020996,25.238094329834,17.1428565979004,16.1904754638672,12.7358493804932,16.5094337463379
PRI,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",74.2857131958008,76.6666641235352,64.7619018554688,66.1904754638672,64.7619018554688,61.9047622680664,61.4285697937012,57.0754699707031,56.6037750244141
PRI,Government Effectiveness: Standard Error,0.287463307380676,0.310592591762543,0.286626487970352,0.330526649951935,0.328045010566711,0.356915891170502,0.362242460250854,0.350957900285721,0.320544570684433
PRI,Ease of doing business score (0 = lowest performance to 100 = best performance),68.67446,69.28139,69.82224,70.01875,70.06962,70.06962,70.06962,70.06962,70.06962
PRI,Business extent of disclosure index (0=less disclosure to 10=more disclosure),7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
PRI,"New business density (new registrations per 1,000 people ages 15-64)",2.11963724287668,2.50447984105285,2.67840423884172,4.09265022396844,5.01410944824453,5.31195545117054,5.31195545117054,5.31195545117054,5.31195545117054
PRI,New businesses registered (number),4811.0,5564.0,5793.0,8477.0,10352.0,11218.0,11218.0,11218.0,11218.0
PRI,Depth of credit information index (0=low to 8=high),7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
PRI,Private credit bureau coverage (% of adults),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PRI,Public credit registry coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRI,Time required to get electricity (days),32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
PRI,"Cost to export, border compliance (US$)",385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143
PRI,"Cost to export, documentary compliance (US$)",75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
PRI,"Time to export, border compliance (hours)",48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
PRI,"Time to export, documentary compliance (hours)",1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286
PRI,"Cost to import, border compliance (US$)",385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143,385.7143
PRI,"Cost to import, documentary compliance (US$)",75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
PRI,"Time to import, border compliance (hours)",48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
PRI,"Time to import, documentary compliance (hours)",1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286,1.714286
PRI,Time to resolve insolvency (years),2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
PRI,Strength of legal rights index (0=weak to 12=strong),11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
PRI,Time required to enforce a contract (days),630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0
PRI,Time required to register property (days),193.5,191.0,191.0,191.0,190.0,190.0,190.0,190.0,190.0
PRI,Procedures to register property (number),8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
PRI,"Cost of business start-up procedures, female (% of GNI per capita)",1.3,1.3,0.8,1.3,1.2,1.2,1.2,1.2,1.2
PRI,"Cost of business start-up procedures, male (% of GNI per capita)",1.3,1.3,0.8,1.3,1.2,1.2,1.2,1.2,1.2
PRI,Cost of business start-up procedures (% of GNI per capita),1.3,1.3,0.8,1.3,1.2,1.2,1.2,1.2,1.2
PRI,Time required to start a business (days),6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
PRI,"Time required to start a business, female (days)",6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
PRI,"Time required to start a business, male (days)",6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
PRI,Start-up procedures to register a business (number),6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRI,"Start-up procedures to register a business, female (number)",6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRI,"Start-up procedures to register a business, male (number)",6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
PRI,Time to prepare and pay taxes (hours),218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0
PRI,Labor tax and contributions (% of commercial profits),13.5,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4
PRI,Other taxes payable by businesses (% of commercial profits),26.4,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2
PRI,Tax payments (number),16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
PRI,Profit tax (% of commercial profits),27.1,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
PRI,Total tax and contribution rate (% of profit),67.0,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4
PRI,Time required to build a warehouse (days),165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
PRI,Procedures to build a warehouse (number),22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
PRI,Scientific and technical journal articles,586.23,596.93,566.52,549.24,561.8,584.6,584.6,584.6,584.6
PRI,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),60.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0
PRI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),22.21875,22.21875,22.88125,22.1875,22.225,28.49375,35.38125,33.9125,32.45
PRI,Liner shipping connectivity index (maximum value in 2004 = 100),10.3940867075,12.50867481,12.8138476281,12.4905013643,13.9351673636,13.0729219083,12.7838867846,12.7838867846,12.7838867846
PRI,Container port traffic (TEU: 20 foot equivalent units),1210503.0,1210500.0,1319572.0,1447616.0,1451950.0,1490218.0,1490218.0,1490218.0,1490218.0
PRI,Mobile cellular subscriptions,3200000.0,3250000.0,3390000.0,3330000.0,3370000.0,3490000.0,3660000.0,3900000.0,4040000.0
PRI,Mobile cellular subscriptions (per 100 people),91.64100665,94.73994535,100.6830426,100.3319104,102.4016319,106.8204687,112.4430134,119.7930948,119.7930948
PRI,Fixed telephone subscriptions,813106.0,813546.0,783739.0,703266.0,686901.0,714199.0,726739.0,739111.0,758051.0
PRI,Fixed telephone subscriptions (per 100 people),23.1,23.4,23.2,21.4,20.9,21.8,22.3,22.8,23.4
PRI,Fixed broadband subscriptions,704000.0,687000.0,660000.0,609000.0,610000.0,670000.0,769000.0,722000.0,751000.0
PRI,Fixed broadband subscriptions (per 100 people),20.0014,19.7598,19.576,18.5111,18.5504,20.4383,23.6441,22.2824,23.1596
PRI,Secure Internet servers,1106.0,1430.0,941.0,1229.0,1347.0,1460.0,1613.0,1619.0,1489.0
